<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.06.28	75.433	75.717	73.891	74.007	40857	0	0
2021.06.29	74.062	74.905	73.278	74.559	39113	0	0
2021.06.30	74.519	75.226	73.822	74.542	41724	0	0
2021.07.01	74.481	76.546	74.390	75.365	55396	0	0
2021.07.02	75.401	76.208	75.024	75.852	44332	0	0
2021.07.05	75.888	76.887	75.450	76.758	26895	0	0
2021.07.06	76.754	77.491	73.821	74.523	55443	0	0
2021.07.07	74.362	75.620	72.266	73.077	54993	0	0
2021.07.08	72.998	74.038	71.756	73.982	56964	0	0
2021.07.09	73.958	75.397	73.401	75.178	42163	0	0
2021.07.12	75.244	75.300	73.836	74.834	46030	0	0
2021.07.13	74.861	76.159	74.508	76.015	40423	0	0
2021.07.14	75.756	76.232	73.345	73.989	53703	0	0
2021.07.15	73.913	74.021	72.740	72.787	54372	0	0
2021.07.16	72.752	73.604	71.908	72.612	45251	0	0
2021.07.19	72.392	72.773	67.449	68.280	69157	0	0
2021.07.20	68.586	69.249	67.016	68.340	58100	0	0
2021.07.21	68.489	71.846	68.135	71.641	46533	0	0
2021.07.22	71.649	73.345	71.195	73.076	46103	0	0
2021.07.23	73.007	73.579	72.733	73.575	35766	0	0
2021.07.26	73.678	73.986	72.099	73.967	41174	0	0
2021.07.27	73.832	74.175	73.073	73.752	42955	0	0
2021.07.28	73.735	74.278	73.479	73.793	43844	0	0
2021.07.29	73.767	75.066	73.627	74.852	36056	0	0
2021.07.30	74.637	75.525	74.284	74.936	38621	0	0
2021.08.02	74.882	74.929	72.183	72.949	50976	0	0
2021.08.03	72.938	73.372	70.895	72.099	49958	0	0
2021.08.04	72.167	72.781	69.968	70.026	51002	0	0
2021.08.05	70.189	71.318	69.581	71.093	44564	0	0
2021.08.06	70.997	72.237	70.140	70.150	45198	0	0
2021.08.09	69.315	69.502	67.459	69.008	56299	0	0
2021.08.10	69.047	71.002	68.733	70.569	45912	0	0
2021.08.11	70.620	71.417	68.874	71.398	53483	0	0
2021.08.12	71.279	71.634	70.426	70.920	38779	0	0
2021.08.13	70.821	71.110	69.757	69.896	38479	0	0
2021.08.16	69.870	70.120	67.907	69.404	52053	0	0
2021.08.17	69.463	69.694	68.531	68.570	52170	0	0
2021.08.18	68.732	69.662	66.950	66.959	53243	0	0
2021.08.19	67.146	67.199	65.218	66.245	70678	0	0
2021.08.20	66.390	66.546	64.614	64.683	54408	0	0
2021.08.23	65.172	68.508	65.152	68.213	49625	0	0
2021.08.24	68.320	70.629	68.140	70.543	40690	0	0
2021.08.25	70.447	71.459	69.815	71.011	40500	0	0
2021.08.26	70.837	71.097	69.736	70.494	45570	0	0
2021.08.27	70.436	71.699	70.180	71.611	41331	0	0
2021.08.30	72.322	72.349	70.947	72.026	42636	0	0
2021.08.31	71.969	72.247	71.257	71.471	44496	0	0
2021.09.01	71.531	72.242	70.297	71.129	48059	0	0
2021.09.02	71.069	73.300	70.767	72.574	43017	0	0
2021.09.03	72.583	73.483	72.214	72.331	45224	0	0
2021.09.06	71.759	72.561	71.309	71.857	27152	0	0
2021.09.07	71.964	72.558	70.864	71.328	48972	0	0
2021.09.08	71.383	72.631	71.269	72.364	47797	0	0
2021.09.09	72.204	72.816	70.556	70.859	55992	0	0
2021.09.10	71.029	72.755	70.604	72.540	45015	0	0
2021.09.13	72.982	73.549	72.644	73.329	48945	0	0
2021.09.14	73.276	73.858	72.709	73.476	46738	0	0
2021.09.15	73.523	75.659	73.350	75.054	46933	0	0
2021.09.16	74.860	75.389	74.033	75.147	53814	0	0
2021.09.17	75.137	75.254	74.091	74.728	51546	0	0
2021.09.20	74.984	74.987	72.849	73.551	61859	0	0
2021.09.21	73.569	74.499	72.642	74.068	53359	0	0
2021.09.22	73.945	75.555	73.789	75.219	49527	0	0
2021.09.23	75.141	76.591	74.877	76.498	43159	0	0
2021.09.24	76.481	77.423	76.101	77.204	39844	0	0
2021.09.27	78.067	79.027	77.795	78.640	44992	0	0
2021.09.28	78.541	79.898	77.313	77.321	67570	0	0
2021.09.29	77.535	78.640	76.687	77.824	66197	0	0
2021.09.30	77.811	79.174	76.404	78.349	71316	0	0
2021.10.01	78.629	79.231	77.407	79.025	61570	0	15
2021.10.04	78.929	81.776	78.556	81.058	58056	0	28
2021.10.05	81.239	82.866	80.940	82.500	57025	0	20
2021.10.06	82.407	83.191	80.355	80.568	67214	0	20
2021.10.07	80.631	82.210	78.799	82.149	57987	0	20
2021.10.08	81.986	83.091	81.647	82.195	58685	0	21
2021.10.11	82.313	84.209	82.271	83.251	60965	0	28
2021.10.12	83.158	83.813	82.325	82.894	64162	0	20
2021.10.13	82.700	83.295	81.849	82.982	56747	0	20
2021.10.14	83.163	84.060	82.776	83.762	47795	0	20
2021.10.15	83.904	84.602	83.693	84.258	45944	0	19
2021.10.18	84.888	85.498	83.483	83.550	51313	0	19
2021.10.19	83.693	84.833	83.189	84.522	46353	0	19
2021.10.20	84.589	85.317	83.070	85.313	43723	0	20
2021.10.21	85.379	85.501	82.737	84.159	47740	0	20
2021.10.22	83.928	85.085	83.199	85.032	45317	0	20
2021.10.25	84.727	85.796	84.696	85.135	40765	0	19
2021.10.26	85.231	85.720	84.546	85.462	38433	0	19
2021.10.27	85.314	85.486	83.283	83.309	55442	0	20
2021.10.28	83.207	83.854	81.491	83.841	64168	0	19
2021.10.29	83.539	84.097	82.408	83.500	53740	0	19
2021.11.01	83.109	84.854	82.850	84.254	47801	0	28
2021.11.02	84.257	84.897	83.462	83.843	53909	0	20
2021.11.03	83.575	83.818	80.773	80.913	64202	0	20
2021.11.04	80.989	84.082	79.848	80.752	70697	0	20
2021.11.05	81.115	82.725	79.860	82.093	69285	0	20
2021.11.08	82.981	83.553	82.467	83.165	57896	0	20
2021.11.09	83.015	84.548	82.661	84.527	51672	0	20
2021.11.10	84.610	84.859	81.537	81.889	55793	0	20
2021.11.11	82.165	82.797	81.074	81.960	55962	0	20
2021.11.12	81.898	82.087	80.641	81.401	47180	0	19
2021.11.15	81.405	81.521	80.047	81.445	49601	0	20
2021.11.16	81.244	82.421	80.873	81.698	46308	0	28
2021.11.17	81.405	81.482	79.134	79.422	47616	0	20
2021.11.18	79.201	80.690	78.563	80.361	47265	0	19
2021.11.19	80.257	81.505	77.430	77.784	61030	0	19
2021.11.22	77.848	79.406	77.461	78.754	54258	0	19
2021.11.23	78.890	81.669	77.897	81.383	54332	0	20
2021.11.24	80.977	81.908	80.688	81.022	45509	0	19
2021.11.25	81.168	81.378	80.506	81.125	23261	0	20
2021.11.26	80.188	80.188	70.968	71.699	74238	0	19
2021.11.29	74.339	75.862	72.081	72.922	83181	0	19
2021.11.30	73.934	74.177	67.427	69.968	88879	0	19
2021.12.01	69.615	72.756	68.063	68.824	82616	0	0
2021.12.02	69.561	70.578	65.689	70.422	82157	0	20
2021.12.03	69.826	72.456	69.120	69.868	72353	0	20
2021.12.06	71.287	73.640	70.670	73.583	65988	0	28
2021.12.07	73.189	76.070	73.050	74.997	63159	0	19
2021.12.08	75.227	76.219	74.240	75.985	62735	0	28
2021.12.09	75.855	76.554	73.737	73.921	53329	0	19
2021.12.10	73.739	75.563	73.698	75.217	54830	0	19
2021.12.13	75.481	76.244	74.089	74.285	55598	0	19
2021.12.14	74.421	75.053	72.548	73.156	58801	0	20
2021.12.15	73.247	74.487	72.446	74.312	55140	0	20
2021.12.16	74.622	75.483	73.905	74.450	51627	0	19
2021.12.17	74.539	74.885	72.649	72.831	56302	0	19
2021.12.20	72.117	72.430	69.303	71.976	73627	0	28
2021.12.21	71.683	74.226	71.264	74.118	52102	0	20
2021.12.22	74.199	75.519	73.548	75.519	43744	0	19
2021.12.23	75.289	76.792	74.732	76.680	38252	0	20
2021.12.27	75.794	78.647	75.371	78.525	37673	0	28
2021.12.28	78.289	79.431	78.020	78.837	44330	0	19
2021.12.29	78.856	79.969	78.051	79.204	46004	0	20
2021.12.30	79.144	79.939	78.343	78.876	40345	0	19
2021.12.31	78.504	79.574	77.432	77.736	41305	0	19
2022.01.03	78.250	79.154	76.916	78.887	43652	0	28
2022.01.04	78.993	80.413	78.484	79.911	52072	0	20
2022.01.05	79.978	81.265	79.360	79.860	52061	0	20
2022.01.06	80.119	82.522	79.375	81.811	67185	0	20
2022.01.07	81.918	82.661	81.139	81.329	58005	0	20
2022.01.10	81.123	81.952	80.233	80.630	63634	0	28
2022.01.11	80.796	83.633	80.599	83.235	56639	0	20
2022.01.12	83.523	84.787	83.132	84.399	57276	0	20
2022.01.13	84.462	84.647	83.367	83.553	53724	0	20
2022.01.14	83.818	85.995	83.598	85.973	62064	0	20
2022.01.17	85.885	86.162	85.077	86.161	33980	0	19
2022.01.18	85.975	87.959	85.934	87.943	65632	0	20
2022.01.19	88.013	88.470	87.016	87.051	64216	0	19
2022.01.20	87.130	88.810	86.393	86.594	60869	0	20
2022.01.21	85.719	87.501	85.034	86.972	75865	0	19
2022.01.24	88.045	88.135	84.272	86.263	70019	0	28
2022.01.25	85.768	87.377	85.303	86.870	64445	0	20
2022.01.26	86.979	89.256	86.690	88.681	63355	0	19
2022.01.27	88.400	89.658	87.729	88.762	76186	0	19
2022.01.28	88.428	90.105	88.008	88.855	74835	0	19
2022.01.31	89.517	89.572	87.866	89.172	54748	0	19
2022.02.01	89.384	89.652	87.412	88.972	49357	0	18
2022.02.02	89.106	90.145	87.954	88.923	44391	0	21
2022.02.03	88.701	90.860	87.619	90.656	43768	0	20
2022.02.04	90.732	93.104	90.690	92.297	54692	0	20
2022.02.07	92.493	93.365	91.530	92.376	71450	0	28
2022.02.08	91.993	92.248	89.320	90.524	67083	0	20
2022.02.09	90.293	91.380	89.326	91.000	58331	0	15
2022.02.10	90.920	92.268	90.115	90.638	51544	0	16
2022.02.11	90.271	94.489	89.675	93.929	64016	0	16
2022.02.14	94.705	95.401	92.313	94.562	58327	0	14
2022.02.15	94.275	94.694	90.665	91.531	52261	0	14
2022.02.16	91.589	94.142	89.592	90.247	50743	0	16
2022.02.17	90.746	92.600	90.381	91.243	70685	0	14
2022.02.18	90.617	92.290	88.660	92.192	68685	0	16
2022.02.21	91.886	97.165	90.617	97.155	50747	0	0
2022.02.22	94.553	96.582	93.065	93.479	77248	0	13
2022.02.23	93.553	95.717	92.810	94.305	63506	0	13
2022.02.24	94.895	102.117	93.967	95.703	99500	0	12
2022.02.25	97.277	98.089	92.576	94.242	82405	0	15
2022.02.28	98.192	99.712	96.662	97.492	70425	0	14
2022.03.01	98.006	106.792	97.994	106.628	81648	0	14
2022.03.02	106.392	113.955	106.178	113.573	74797	0	21
2022.03.03	114.261	118.359	108.216	109.132	84903	0	20
2022.03.04	112.150	117.692	108.518	116.925	65946	0	36
2022.03.07	126.011	128.638	117.535	122.314	60526	0	20
2022.03.08	121.910	131.051	119.635	126.973	62286	0	40
2022.03.09	127.351	129.462	103.686	110.751	58446	0	4
2022.03.10	111.489	115.990	107.081	107.274	50765	0	74
2022.03.11	108.896	111.734	104.991	110.300	47267	0	56
2022.03.14	108.638	108.780	101.594	104.118	41663	0	60
2022.03.15	103.387	103.426	95.734	97.138	48551	0	146
2022.03.16	97.519	101.965	95.257	96.250	48145	0	53
2022.03.17	97.089	105.312	96.156	104.819	48743	0	50
2022.03.18	104.758	108.714	103.666	106.161	45820	0	20
2022.03.21	107.877	113.755	107.266	113.727	44674	0	53
2022.03.22	114.148	118.299	109.893	111.428	58431	0	13
2022.03.23	111.527	118.710	111.236	117.755	65873	0	49
2022.03.24	118.217	120.047	113.693	114.778	74683	0	48
2022.03.25	115.127	117.695	111.961	116.092	69708	0	48
2022.03.28	113.696	114.750	106.010	106.600	62627	0	95
2022.03.29	107.161	111.561	102.047	108.641	66089	0	93
2022.03.30	108.868	111.935	107.576	110.276	59296	0	54
2022.03.31	109.966	110.240	103.728	104.823	77290	0	43
2022.04.01	104.266	105.700	101.960	103.923	63807	0	0
2022.04.04	103.087	108.097	102.748	107.646	53790	0	35
2022.04.05	109.184	109.370	104.088	104.998	55952	0	52
2022.04.06	104.967	108.080	100.241	101.264	67014	0	28
2022.04.07	101.138	103.171	98.240	101.114	66323	0	40
2022.04.08	101.089	102.962	99.307	102.067	59535	0	49
2022.04.11	100.742	101.354	97.363	98.767	58657	0	50
2022.04.12	98.890	105.190	98.888	104.744	61845	0	42
2022.04.13	105.028	108.547	103.694	108.288	58221	0	50
2022.04.14	107.586	111.706	106.158	110.899	58467	0	53
2022.04.18	112.249	113.950	109.942	111.667	46963	0	51
2022.04.19	111.790	113.173	106.308	106.888	64775	0	20
2022.04.20	107.700	108.538	104.376	106.715	67710	0	23
2022.04.21	107.086	109.403	106.394	108.291	65711	0	25
2022.04.22	108.261	108.430	105.074	105.445	61086	0	25
2022.04.25	104.818	104.832	99.254	102.025	69309	0	26
2022.04.26	102.396	105.754	100.890	104.714	61815	0	47
2022.04.27	105.381	105.885	102.949	104.687	57939	0	24
2022.04.28	104.408	107.515	102.770	107.031	61786	0	19
2022.04.29	106.720	109.716	105.944	106.335	65911	0	26
2022.05.02	106.417	108.076	102.834	107.162	54535	0	16
2022.05.03	107.447	107.954	104.324	105.564	49044	0	14
2022.05.04	105.549	110.542	105.084	109.525	53887	0	22
2022.05.05	110.009	113.406	108.698	110.463	68147	0	20
2022.05.06	110.277	112.842	109.238	112.355	72142	0	22
2022.05.09	110.928	112.545	104.429	104.444	78623	0	22
2022.05.10	104.747	106.195	101.159	101.352	87730	0	26
2022.05.11	101.047	107.554	100.779	106.675	81430	0	21
2022.05.12	106.692	107.854	103.999	107.119	82242	0	26
2022.05.13	107.346	110.581	106.905	110.075	68535	0	26
2022.05.16	111.114	113.378	107.921	112.597	74313	0	24
2022.05.17	112.449	114.120	109.709	110.894	74781	0	24
2022.05.18	111.812	112.484	106.783	107.611	73114	0	24
2022.05.19	106.777	110.554	104.251	109.530	85767	0	20
2022.05.20	109.781	111.149	108.678	110.538	72044	0	27
2022.05.23	110.295	111.915	109.658	111.180	64488	0	26
2022.05.24	112.527	113.167	109.300	111.119	65085	0	0
2022.05.25	111.199	112.476	110.297	111.534	59682	0	31
2022.05.26	111.566	114.747	110.852	114.359	50720	0	24
2022.05.27	113.987	115.644	113.033	115.406	61755	0	28
2022.05.30	115.816	117.572	115.633	117.507	36558	0	33
2022.05.31	117.731	120.319	114.723	115.860	71129	0	35
2022.06.01	115.837	117.978	114.823	115.258	68241	0	36
2022.06.02	113.133	117.764	111.889	117.437	55256	0	52
2022.06.03	117.175	120.611	115.292	120.604	39574	0	104
2022.06.06	120.421	120.507	117.919	119.266	47542	0	55
2022.06.07	118.600	120.442	117.680	119.745	66199	0	36
2022.06.08	119.618	123.274	119.428	122.780	64305	0	26
2022.06.09	122.422	123.097	121.265	121.457	63530	0	35
2022.06.10	121.530	122.746	118.332	120.092	69186	0	36
2022.06.13	118.475	121.796	117.248	120.380	77494	0	34
2022.06.14	119.825	123.049	116.990	118.854	80751	0	33
2022.06.15	118.642	119.651	115.793	116.841	78506	0	36
2022.06.16	117.690	118.301	113.744	116.982	81428	0	35
2022.06.17	116.675	118.947	109.801	111.307	81728	0	28
2022.06.20	111.265	112.313	109.586	112.220	57270	0	33
2022.06.21	112.539	113.864	111.698	112.412	69158	0	34
2022.06.22	111.584	111.659	104.700	106.898	85614	0	29
2022.06.23	106.904	109.559	105.274	106.449	82317	0	34
2022.06.24	106.913	110.283	105.806	108.656	73345	0	35
2022.06.27	107.764	111.870	107.117	111.130	69786	0	25
2022.06.28	111.423	113.928	111.309	113.714	72339	0	0
2022.06.29	113.632	115.885	111.414	111.643	76656	0	0
2022.06.30	111.814	112.770	107.723	108.485	75208	0	21
2022.07.01	108.963	111.683	107.341	110.598	75288	0	0
2022.07.04	110.123	113.004	109.478	112.598	42443	0	35
2022.07.05	112.080	113.561	100.017	101.776	77831	0	0
2022.07.06	103.874	104.425	97.303	98.694	85811	0	51
2022.07.07	98.297	104.867	97.130	102.788	79136	0	13
2022.07.08	102.554	105.897	102.188	105.388	81977	0	26
2022.07.11	105.077	105.955	102.008	104.554	77787	0	36
2022.07.12	104.480	104.703	97.140	97.234	77462	0	21
2022.07.13	96.640	99.248	96.281	97.881	87616	0	34
2022.07.14	97.302	98.281	92.453	97.261	76449	0	38
2022.07.15	97.428	99.898	95.597	97.961	72621	0	38
2022.07.18	97.690	103.267	96.586	102.438	74949	0	20
2022.07.19	102.073	104.199	100.321	103.701	73383	0	32
2022.07.20	103.259	103.795	101.581	102.872	74867	0	34
2022.07.21	102.682	102.872	97.904	100.173	80791	0	34
2022.07.22	99.760	101.448	97.913	98.786	78572	0	29
2022.07.25	99.032	100.619	96.952	100.023	75622	0	26
2022.07.26	99.581	102.368	99.040	99.442	66114	0	23
2022.07.27	99.597	102.712	98.720	102.297	63692	0	26
2022.07.28	101.902	103.957	100.761	102.121	61854	0	39
2022.07.29	102.199	106.121	101.289	103.288	55499	0	39
2022.08.01	102.676	103.912	98.669	99.595	68144	0	23
2022.08.02	99.304	101.941	98.048	99.152	73363	0	35
2022.08.03	98.881	101.908	96.070	96.643	69720	0	20
2022.08.04	96.899	97.181	92.771	92.852	66374	0	25
2022.08.05	93.132	95.761	92.177	93.756	64464	0	27
2022.08.08	93.379	96.140	92.419	95.453	62724	0	30
2022.08.09	95.708	97.671	94.235	95.649	58464	0	31
2022.08.10	95.522	97.318	93.055	96.526	62009	0	32
2022.08.11	96.226	99.484	96.111	98.658	58696	0	35
2022.08.12	98.516	99.569	96.294	97.197	58988	0	34
2022.08.15	96.866	97.266	92.192	93.265	59758	0	29
2022.08.16	93.691	95.395	91.278	92.251	61426	0	31
2022.08.17	92.329	94.003	91.105	92.756	61016	0	34
2022.08.18	92.816	96.739	92.571	95.763	53683	0	30
2022.08.19	95.928	97.246	93.733	95.124	55664	0	20
2022.08.22	95.031	96.738	92.044	96.078	64473	0	25
2022.08.23	96.146	99.514	95.860	99.417	57373	0	34
2022.08.24	98.968	100.885	98.324	100.833	61920	0	32
2022.08.25	100.795	101.554	98.250	98.867	56783	0	35
2022.08.26	99.098	100.086	96.937	98.808	59935	0	31
2022.08.29	98.846	103.083	98.644	102.546	60065	0	37
2022.08.30	102.560	103.271	96.486	98.319	73509	0	20
2022.08.31	98.328	98.769	94.234	94.635	74110	0	27
2022.09.01	94.952	95.388	91.609	91.714	72518	0	34
2022.09.02	92.727	95.001	92.509	92.778	69440	0	30
2022.09.05	94.177	96.570	93.851	95.001	42665	0	36
2022.09.06	94.402	95.494	91.990	92.404	67957	0	28
2022.09.07	92.375	93.410	87.215	87.258	72143	0	27
2022.09.08	87.643	89.439	86.880	87.937	70775	0	24
2022.09.09	88.167	92.573	88.149	91.616	58647	0	23
2022.09.12	91.666	94.530	90.661	93.642	56526	0	20
2022.09.13	93.468	94.865	90.582	92.826	74067	0	20
2022.09.14	92.892	95.107	91.402	93.890	77057	0	20
2022.09.15	93.837	93.974	89.416	90.063	70953	0	20
2022.09.16	89.901	91.708	89.393	90.534	70966	0	20
2022.09.19	91.027	91.538	87.553	90.757	59852	0	20
2022.09.20	91.174	91.891	88.834	89.970	67975	0	20
2022.09.21	89.784	92.436	88.488	88.954	74386	0	20
2022.09.22	88.935	91.866	88.402	89.590	73968	0	20
2022.09.23	89.735	89.951	84.634	85.749	73041	0	20
2022.09.26	86.159	86.489	82.529	82.716	85188	0	20
2022.09.27	82.892	85.841	82.791	84.387	73256	0	20
2022.09.28	84.790	88.108	82.856	87.842	83394	0	20
2022.09.29	87.482	88.533	86.006	87.200	80888	0	20
2022.09.30	87.134	88.357	84.766	85.016	76186	0	20
2022.10.03	87.375	89.453	86.778	88.245	64256	0	20
2022.10.04	88.429	91.886	88.344	91.045	59058	0	20
2022.10.05	91.326	93.394	90.342	93.166	60553	0	20
2022.10.06	93.035	94.373	92.115	94.339	58907	0	20
2022.10.07	93.909	97.786	93.274	97.786	65612	0	20
2022.10.10	96.953	97.829	94.816	94.837	92033	0	20
2022.10.11	94.833	95.592	92.263	92.680	113540	0	20
2022.10.12	92.836	94.178	90.717	91.492	110438	0	20
2022.10.13	91.553	93.903	90.202	93.795	108803	0	20
2022.10.14	93.467	94.069	90.355	90.743	108540	0	20
2022.10.17	91.543	92.248	89.935	90.825	92393	0	20
2022.10.18	90.965	91.610	87.878	89.557	100611	0	20
2022.10.19	89.706	91.385	88.270	91.182	98051	0	20
2022.10.20	90.535	93.054	90.364	91.032	104594	0	20
2022.10.21	90.663	92.002	89.423	91.599	103329	0	20
2022.10.24	91.742	92.465	89.229	91.642	98465	0	20
2022.10.25	91.440	92.559	89.830	91.198	78863	0	20
2022.10.26	90.997	94.199	90.386	94.100	79768	0	20
2022.10.27	93.795	95.198	93.089	94.502	88080	0	20
2022.10.28	94.402	94.715	92.845	93.993	88315	0	20
2022.10.31	93.960	94.064	91.207	92.302	88888	0	20
2022.11.01	92.048	95.195	91.993	94.216	92221	0	20
2022.11.02	94.315	96.054	93.598	95.280	96354	0	20
2022.11.03	94.781	95.469	93.725	93.935	85718	0	20
2022.11.04	94.061	98.254	93.782	97.947	107102	0	20
2022.11.07	96.920	98.930	96.528	97.421	91839	0	20
2022.11.08	97.406	97.563	94.418	94.442	91566	0	20
2022.11.09	94.904	94.995	91.668	91.683	101753	0	20
2022.11.10	91.547	93.514	90.995	92.521	96260	0	20
2022.11.11	92.949	95.996	92.819	95.010	95208	0	20
2022.11.14	97.314	97.684	93.259	93.264	51513	0	20
2022.11.15	93.536	96.431	92.251	94.426	60265	0	20
2022.11.16	94.373	95.413	92.323	93.258	53722	0	20
2022.11.17	92.905	93.470	90.110	90.590	53388	0	20
2022.11.18	90.797	91.147	86.322	88.402	58056	0	20
2022.11.21	87.593	88.098	82.698	87.958	63154	0	20
2022.11.22	87.825	90.175	87.635	88.690	47640	0	20
2022.11.23	88.917	89.782	84.342	84.947	53419	0	20
